Track Name,Artist,Streams,URL,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Label
Nuestro Amor,RBD,845060,https://open.spotify.com/track/7F7qwp7VZRVwZsNoddRRgX,7F7qwp7VZRVwZsNoddRRgX,0.541,0.769,4,-6.252999999999999,1,0.0339,0.0556,1.5399999999999998e-05,0.17,0.382,129.971,audio_features,7F7qwp7VZRVwZsNoddRRgX,spotify:track:7F7qwp7VZRVwZsNoddRRgX,https://api.spotify.com/v1/tracks/7F7qwp7VZRVwZsNoddRRgX,https://api.spotify.com/v1/audio-analysis/7F7qwp7VZRVwZsNoddRRgX,215747,4,0
Why Would I Stop?,Big Sean,873872,https://open.spotify.com/track/46hDiH4YvAWXE04GskkIHS,46hDiH4YvAWXE04GskkIHS,0.778,0.727,1,-6.115,0,0.0837,0.0212,0.0,0.10099999999999999,0.218,119.97200000000001,audio_features,46hDiH4YvAWXE04GskkIHS,spotify:track:46hDiH4YvAWXE04GskkIHS,https://api.spotify.com/v1/tracks/46hDiH4YvAWXE04GskkIHS,https://api.spotify.com/v1/audio-analysis/46hDiH4YvAWXE04GskkIHS,152263,4,0
Rebelde,RBD,882187,https://open.spotify.com/track/56tOMi4N980gmsdUoyaLb3,56tOMi4N980gmsdUoyaLb3,0.6709999999999999,0.782,7,-6.497999999999999,1,0.047,0.0122,0.0,0.525,0.62,95.01100000000001,audio_features,56tOMi4N980gmsdUoyaLb3,spotify:track:56tOMi4N980gmsdUoyaLb3,https://api.spotify.com/v1/tracks/56tOMi4N980gmsdUoyaLb3,https://api.spotify.com/v1/audio-analysis/56tOMi4N980gmsdUoyaLb3,214307,4,0
Enemigos Ocultos,Ozuna,883187,https://open.spotify.com/track/3fhOpwaKobrELFjKLcXHgI,3fhOpwaKobrELFjKLcXHgI,0.71,0.845,10,-3.2960000000000003,0,0.222,0.22,0.0,0.41600000000000004,0.718,172.08700000000002,audio_features,3fhOpwaKobrELFjKLcXHgI,spotify:track:3fhOpwaKobrELFjKLcXHgI,https://api.spotify.com/v1/tracks/3fhOpwaKobrELFjKLcXHgI,https://api.spotify.com/v1/audio-analysis/3fhOpwaKobrELFjKLcXHgI,445747,4,0
Deep Reverence (feat. Nipsey Hussle),Big Sean,904563,https://open.spotify.com/track/2CDcXWYWilHTXrsOXJza8n,2CDcXWYWilHTXrsOXJza8n,0.631,0.848,9,-4.8389999999999995,0,0.31,0.138,0.0,0.379,0.265,91.87899999999999,audio_features,2CDcXWYWilHTXrsOXJza8n,spotify:track:2CDcXWYWilHTXrsOXJza8n,https://api.spotify.com/v1/tracks/2CDcXWYWilHTXrsOXJza8n,https://api.spotify.com/v1/audio-analysis/2CDcXWYWilHTXrsOXJza8n,231352,4,0
Solo Quédate En Silencio,RBD,906122,https://open.spotify.com/track/2RJ1fg4qf2vgZKifTa4HgA,2RJ1fg4qf2vgZKifTa4HgA,0.46399999999999997,0.775,7,-4.838,1,0.0313,0.203,0.0,0.0478,0.672,184.08900000000003,audio_features,2RJ1fg4qf2vgZKifTa4HgA,spotify:track:2RJ1fg4qf2vgZKifTa4HgA,https://api.spotify.com/v1/tracks/2RJ1fg4qf2vgZKifTa4HgA,https://api.spotify.com/v1/audio-analysis/2RJ1fg4qf2vgZKifTa4HgA,219520,4,0
Games,Ufo361,943078,https://open.spotify.com/track/3P4uSN2VJ7asF4xdw1lDEf,3P4uSN2VJ7asF4xdw1lDEf,0.833,0.66,5,-7.4639999999999995,1,0.128,0.0822,1.74e-06,0.34600000000000003,0.138,89.992,audio_features,3P4uSN2VJ7asF4xdw1lDEf,spotify:track:3P4uSN2VJ7asF4xdw1lDEf,https://api.spotify.com/v1/tracks/3P4uSN2VJ7asF4xdw1lDEf,https://api.spotify.com/v1/audio-analysis/3P4uSN2VJ7asF4xdw1lDEf,179067,4,0
Sálvame,RBD,973935,https://open.spotify.com/track/3hbTkJ0yFzHbawnKyhvTQj,3hbTkJ0yFzHbawnKyhvTQj,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.99600000000001,audio_features,3hbTkJ0yFzHbawnKyhvTQj,spotify:track:3hbTkJ0yFzHbawnKyhvTQj,https://api.spotify.com/v1/tracks/3hbTkJ0yFzHbawnKyhvTQj,https://api.spotify.com/v1/audio-analysis/3hbTkJ0yFzHbawnKyhvTQj,224973,4,0
LOCKED UP PT. 2,6ix9ine,1203193,https://open.spotify.com/track/7Mu3sCvXdMSlBLrUPOhWAG,7Mu3sCvXdMSlBLrUPOhWAG,0.649,0.779,7,-4.718999999999999,1,0.115,0.0332,0.0,0.299,0.503,89.978,audio_features,7Mu3sCvXdMSlBLrUPOhWAG,spotify:track:7Mu3sCvXdMSlBLrUPOhWAG,https://api.spotify.com/v1/tracks/7Mu3sCvXdMSlBLrUPOhWAG,https://api.spotify.com/v1/audio-analysis/7Mu3sCvXdMSlBLrUPOhWAG,203333,4,0
Love Story,Taylor Swift,702233,https://open.spotify.com/track/7bad461siaxECNlaYsmIo6,7bad461siaxECNlaYsmIo6,0.616,0.738,2,-3.9410000000000003,1,0.0311,0.153,0.0,0.0769,0.3,118.994,audio_features,7bad461siaxECNlaYsmIo6,spotify:track:7bad461siaxECNlaYsmIo6,https://api.spotify.com/v1/tracks/7bad461siaxECNlaYsmIo6,https://api.spotify.com/v1/audio-analysis/7bad461siaxECNlaYsmIo6,236253,4,0
TELL ME WHY,The Kid LAROI,881666,https://open.spotify.com/track/3jlxX3VXPiY3lvBBbppQD3,3jlxX3VXPiY3lvBBbppQD3,0.6,0.723,6,-4.928,0,0.158,0.109,0.0,0.16699999999999998,0.46299999999999997,149.881,audio_features,3jlxX3VXPiY3lvBBbppQD3,spotify:track:3jlxX3VXPiY3lvBBbppQD3,https://api.spotify.com/v1/tracks/3jlxX3VXPiY3lvBBbppQD3,https://api.spotify.com/v1/audio-analysis/3jlxX3VXPiY3lvBBbppQD3,195268,4,0
Andere Welt,Capital Bra,1091442,https://open.spotify.com/track/5PAAUJTKLT0nCmHUlLdPXb,5PAAUJTKLT0nCmHUlLdPXb,0.6920000000000001,0.764,5,-5.233,0,0.113,0.574,0.0,0.106,0.564,84.029,audio_features,5PAAUJTKLT0nCmHUlLdPXb,spotify:track:5PAAUJTKLT0nCmHUlLdPXb,https://api.spotify.com/v1/tracks/5PAAUJTKLT0nCmHUlLdPXb,https://api.spotify.com/v1/audio-analysis/5PAAUJTKLT0nCmHUlLdPXb,189686,4,0
COEUR EN MIETTES,Damso,1044931,https://open.spotify.com/track/32arZ09m8FH1vTNJn2xdmH,32arZ09m8FH1vTNJn2xdmH,0.715,0.595,7,-8.578,0,0.0464,0.64,0.00586,0.122,0.775,139.952,audio_features,32arZ09m8FH1vTNJn2xdmH,spotify:track:32arZ09m8FH1vTNJn2xdmH,https://api.spotify.com/v1/tracks/32arZ09m8FH1vTNJn2xdmH,https://api.spotify.com/v1/audio-analysis/32arZ09m8FH1vTNJn2xdmH,208040,4,0
The Adults Are Talking,The Strokes,901463,https://open.spotify.com/track/5ruzrDWcT0vuJIOMW7gMnW,5ruzrDWcT0vuJIOMW7gMnW,0.593,0.7490000000000001,5,-5.671,1,0.0475,0.0116,0.10800000000000001,0.314,0.65,164.96099999999998,audio_features,5ruzrDWcT0vuJIOMW7gMnW,spotify:track:5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/tracks/5ruzrDWcT0vuJIOMW7gMnW,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW,309053,4,0
Nothing Compares - Bonus Track,The Weeknd,1053892,https://open.spotify.com/track/14mgSrrQRN8K9HaVHhKjze,14mgSrrQRN8K9HaVHhKjze,0.524,0.5770000000000001,1,-9.312999999999999,1,0.0358,0.00253,0.0443,0.23399999999999999,0.0398,131.909,audio_features,14mgSrrQRN8K9HaVHhKjze,spotify:track:14mgSrrQRN8K9HaVHhKjze,https://api.spotify.com/v1/tracks/14mgSrrQRN8K9HaVHhKjze,https://api.spotify.com/v1/audio-analysis/14mgSrrQRN8K9HaVHhKjze,222307,4,0
Harder Than My Demons,Big Sean,830878,https://open.spotify.com/track/23XTYrwfHXY8H1PuQYJbDA,23XTYrwfHXY8H1PuQYJbDA,0.736,0.735,1,-6.2,1,0.11199999999999999,0.0907,0.0,0.209,0.39799999999999996,107.029,audio_features,23XTYrwfHXY8H1PuQYJbDA,spotify:track:23XTYrwfHXY8H1PuQYJbDA,https://api.spotify.com/v1/tracks/23XTYrwfHXY8H1PuQYJbDA,https://api.spotify.com/v1/audio-analysis/23XTYrwfHXY8H1PuQYJbDA,131274,4,0
TUTU,6ix9ine,776296,https://open.spotify.com/track/4We7QlOUIwpt5w8y07Gd0M,4We7QlOUIwpt5w8y07Gd0M,0.833,0.778,4,-5.455,0,0.0575,0.0608,0.0,0.12,0.55,120.01100000000001,audio_features,4We7QlOUIwpt5w8y07Gd0M,spotify:track:4We7QlOUIwpt5w8y07Gd0M,https://api.spotify.com/v1/tracks/4We7QlOUIwpt5w8y07Gd0M,https://api.spotify.com/v1/audio-analysis/4We7QlOUIwpt5w8y07Gd0M,164000,4,0
Borderline,Tame Impala,1189460,https://open.spotify.com/track/5hM5arv9KDbCHS0k9uqwjr,5hM5arv9KDbCHS0k9uqwjr,0.621,0.873,5,-3.0669999999999997,0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,audio_features,5hM5arv9KDbCHS0k9uqwjr,spotify:track:5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/tracks/5hM5arv9KDbCHS0k9uqwjr,https://api.spotify.com/v1/audio-analysis/5hM5arv9KDbCHS0k9uqwjr,237800,4,0
ZTFO,Big Sean,772810,https://open.spotify.com/track/0z36JaXXoFXuPuQucKEsdx,0z36JaXXoFXuPuQucKEsdx,0.72,0.542,1,-7.582999999999999,1,0.0482,0.0514,3.5000000000000004e-06,0.136,0.374,74.977,audio_features,0z36JaXXoFXuPuQucKEsdx,spotify:track:0z36JaXXoFXuPuQucKEsdx,https://api.spotify.com/v1/tracks/0z36JaXXoFXuPuQucKEsdx,https://api.spotify.com/v1/audio-analysis/0z36JaXXoFXuPuQucKEsdx,136462,4,0
3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,823454,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU,2h4cmbyb6S7e8igDZIITJU,0.8370000000000001,0.48200000000000004,8,-8.607999999999999,0,0.365,0.268,0.0,0.0991,0.444,143.01,audio_features,2h4cmbyb6S7e8igDZIITJU,spotify:track:2h4cmbyb6S7e8igDZIITJU,https://api.spotify.com/v1/tracks/2h4cmbyb6S7e8igDZIITJU,https://api.spotify.com/v1/audio-analysis/2h4cmbyb6S7e8igDZIITJU,169532,4,0
Zoo York (feat. Fivio Foreign & Pop Smoke),Lil Tjay,1075829,https://open.spotify.com/track/3Ddny34bFoYBb8dIGq5lwp,3Ddny34bFoYBb8dIGq5lwp,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.46600000000001,audio_features,3Ddny34bFoYBb8dIGq5lwp,spotify:track:3Ddny34bFoYBb8dIGq5lwp,https://api.spotify.com/v1/tracks/3Ddny34bFoYBb8dIGq5lwp,https://api.spotify.com/v1/audio-analysis/3Ddny34bFoYBb8dIGq5lwp,214825,5,0
Patek,Future,725856,https://open.spotify.com/track/76MjtLfZoTNc3BDqUVjuRH,76MjtLfZoTNc3BDqUVjuRH,0.8009999999999999,0.596,1,-4.72,1,0.0534,0.00301,0.0,0.162,0.134,120.02799999999999,audio_features,76MjtLfZoTNc3BDqUVjuRH,spotify:track:76MjtLfZoTNc3BDqUVjuRH,https://api.spotify.com/v1/tracks/76MjtLfZoTNc3BDqUVjuRH,https://api.spotify.com/v1/audio-analysis/76MjtLfZoTNc3BDqUVjuRH,280666,4,0
H <3 T E L,Dardan,675074,https://open.spotify.com/track/4n0Ke1KJsPHvd7xRoU29E2,4n0Ke1KJsPHvd7xRoU29E2,0.6729999999999999,0.647,1,-6.95,0,0.102,0.0642,0.00011399999999999999,0.113,0.5489999999999999,134.616,audio_features,4n0Ke1KJsPHvd7xRoU29E2,spotify:track:4n0Ke1KJsPHvd7xRoU29E2,https://api.spotify.com/v1/tracks/4n0Ke1KJsPHvd7xRoU29E2,https://api.spotify.com/v1/audio-analysis/4n0Ke1KJsPHvd7xRoU29E2,164000,4,0
Confirmation,Justin Bieber,1490190,https://open.spotify.com/track/60brXKLTC15vK0av5gIldm,60brXKLTC15vK0av5gIldm,0.43799999999999994,0.315,8,-8.186,1,0.0375,0.608,0.0,0.151,0.449,190.06400000000002,audio_features,60brXKLTC15vK0av5gIldm,spotify:track:60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/tracks/60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/audio-analysis/60brXKLTC15vK0av5gIldm,170587,3,0
Hold Me While You Wait,Lewis Capaldi,620119,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM,60iSKGrGazRzICtMjADNSM,0.688,0.53,11,-5.507000000000001,1,0.0333,0.44299999999999995,0.0,0.0995,0.162,106.958,audio_features,60iSKGrGazRzICtMjADNSM,spotify:track:60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/tracks/60iSKGrGazRzICtMjADNSM,https://api.spotify.com/v1/audio-analysis/60iSKGrGazRzICtMjADNSM,205687,4,0
Whoopty,CJ,628338,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5,1RSzyxqtIO4yX3EyiV4zT5,0.7140000000000001,0.609,3,-7.683,0,0.17,0.19399999999999998,0.0,0.126,0.778,140.20600000000002,audio_features,1RSzyxqtIO4yX3EyiV4zT5,spotify:track:1RSzyxqtIO4yX3EyiV4zT5,https://api.spotify.com/v1/tracks/1RSzyxqtIO4yX3EyiV4zT5,https://api.spotify.com/v1/audio-analysis/1RSzyxqtIO4yX3EyiV4zT5,123480,4,0
The Hills,The Weeknd,662699,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.13699999999999998,113.00299999999999,audio_features,7fBv7CLKzipRk6EC6TWHOB,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4,0
Papi Chulo,Octavian,630685,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA,6Juv5N0dNU1imms9c9u1dA,0.866,0.563,11,-6.9639999999999995,0,0.10800000000000001,0.185,0.0,0.0889,0.307,127.954,audio_features,6Juv5N0dNU1imms9c9u1dA,spotify:track:6Juv5N0dNU1imms9c9u1dA,https://api.spotify.com/v1/tracks/6Juv5N0dNU1imms9c9u1dA,https://api.spotify.com/v1/audio-analysis/6Juv5N0dNU1imms9c9u1dA,161668,4,0
De Menina pra Mulher - Ao Vivo,Gusttavo Lima,783629,https://open.spotify.com/track/42P3wMiPfXQM93TYZotuPQ,42P3wMiPfXQM93TYZotuPQ,0.83,0.92,4,-2.303,1,0.0352,0.11800000000000001,2.12e-06,0.23399999999999999,0.9670000000000001,121.98200000000001,audio_features,42P3wMiPfXQM93TYZotuPQ,spotify:track:42P3wMiPfXQM93TYZotuPQ,https://api.spotify.com/v1/tracks/42P3wMiPfXQM93TYZotuPQ,https://api.spotify.com/v1/audio-analysis/42P3wMiPfXQM93TYZotuPQ,208383,4,0
Aún Hay Algo,RBD,735311,https://open.spotify.com/track/6fqpsCQ7jF7OgQolXgYovX,6fqpsCQ7jF7OgQolXgYovX,0.611,0.82,4,-2.784,1,0.0316,0.0084,0.0,0.107,0.7859999999999999,94.98100000000001,audio_features,6fqpsCQ7jF7OgQolXgYovX,spotify:track:6fqpsCQ7jF7OgQolXgYovX,https://api.spotify.com/v1/tracks/6fqpsCQ7jF7OgQolXgYovX,https://api.spotify.com/v1/audio-analysis/6fqpsCQ7jF7OgQolXgYovX,214933,4,0
Este Corazón,RBD,737225,https://open.spotify.com/track/0bMVCO35RJiUhAfvFsLjIF,0bMVCO35RJiUhAfvFsLjIF,0.49700000000000005,0.619,7,-4.811,1,0.0322,0.47,0.0,0.0708,0.7559999999999999,159.996,audio_features,0bMVCO35RJiUhAfvFsLjIF,spotify:track:0bMVCO35RJiUhAfvFsLjIF,https://api.spotify.com/v1/tracks/0bMVCO35RJiUhAfvFsLjIF,https://api.spotify.com/v1/audio-analysis/0bMVCO35RJiUhAfvFsLjIF,210440,4,0
Enséñame,RBD,737990,https://open.spotify.com/track/3eo3Dw5OGSWCzJDVHLKE3v,3eo3Dw5OGSWCzJDVHLKE3v,0.68,0.7959999999999999,2,-5.8839999999999995,1,0.0588,0.385,0.0,0.375,0.624,80.945,audio_features,3eo3Dw5OGSWCzJDVHLKE3v,spotify:track:3eo3Dw5OGSWCzJDVHLKE3v,https://api.spotify.com/v1/tracks/3eo3Dw5OGSWCzJDVHLKE3v,https://api.spotify.com/v1/audio-analysis/3eo3Dw5OGSWCzJDVHLKE3v,221853,4,0
Sweet & Sour (feat. Lauv & Tyga),Jawsh 685,746130,https://open.spotify.com/track/3ZWhRS2EJVL5B0IEzkcvZa,3ZWhRS2EJVL5B0IEzkcvZa,0.8270000000000001,0.73,1,-5.324,1,0.0934,0.092,1.3500000000000001e-05,0.258,0.679,95.00299999999999,audio_features,3ZWhRS2EJVL5B0IEzkcvZa,spotify:track:3ZWhRS2EJVL5B0IEzkcvZa,https://api.spotify.com/v1/tracks/3ZWhRS2EJVL5B0IEzkcvZa,https://api.spotify.com/v1/audio-analysis/3ZWhRS2EJVL5B0IEzkcvZa,163228,4,0
Un Poco De Tu Amor,RBD,749396,https://open.spotify.com/track/64mK5Yd0rdGeXVkMFspEyt,64mK5Yd0rdGeXVkMFspEyt,0.785,0.773,8,-7.61,1,0.0334,0.0296,8.12e-06,0.0667,0.892,119.99600000000001,audio_features,64mK5Yd0rdGeXVkMFspEyt,spotify:track:64mK5Yd0rdGeXVkMFspEyt,https://api.spotify.com/v1/tracks/64mK5Yd0rdGeXVkMFspEyt,https://api.spotify.com/v1/audio-analysis/64mK5Yd0rdGeXVkMFspEyt,206120,4,0
Status (feat. Lil Uzi Vert),NAV,861863,https://open.spotify.com/track/6KhmSJf9FvdAcq1tr8LcYD,6KhmSJf9FvdAcq1tr8LcYD,0.951,0.72,6,-4.467,1,0.302,0.0406,0.0,0.0998,0.687,134.033,audio_features,6KhmSJf9FvdAcq1tr8LcYD,spotify:track:6KhmSJf9FvdAcq1tr8LcYD,https://api.spotify.com/v1/tracks/6KhmSJf9FvdAcq1tr8LcYD,https://api.spotify.com/v1/audio-analysis/6KhmSJf9FvdAcq1tr8LcYD,174367,4,0
Momentary Bliss (feat. slowthai and Slaves),Gorillaz,788712,https://open.spotify.com/track/5zZWKugaE2ZmnZN77HVfUH,5zZWKugaE2ZmnZN77HVfUH,0.6409999999999999,0.807,9,-6.73,1,0.239,0.0851,2.3800000000000003e-05,0.64,0.7120000000000001,158.071,audio_features,5zZWKugaE2ZmnZN77HVfUH,spotify:track:5zZWKugaE2ZmnZN77HVfUH,https://api.spotify.com/v1/tracks/5zZWKugaE2ZmnZN77HVfUH,https://api.spotify.com/v1/audio-analysis/5zZWKugaE2ZmnZN77HVfUH,221386,4,0
No Debate (feat. Young Thug),NAV,859091,https://open.spotify.com/track/29eSqQBrdva2tPLYMneFzP,29eSqQBrdva2tPLYMneFzP,0.857,0.654,8,-6.303,1,0.326,0.00209,0.0,0.115,0.446,88.015,audio_features,29eSqQBrdva2tPLYMneFzP,spotify:track:29eSqQBrdva2tPLYMneFzP,https://api.spotify.com/v1/tracks/29eSqQBrdva2tPLYMneFzP,https://api.spotify.com/v1/audio-analysis/29eSqQBrdva2tPLYMneFzP,128072,4,0
How,Lil Baby,1037656,https://open.spotify.com/track/2b7rt5gCEy2p2zTp656s4U,2b7rt5gCEy2p2zTp656s4U,0.5820000000000001,0.488,2,-8.208,1,0.455,0.00168,0.0,0.0941,0.309,80.322,audio_features,2b7rt5gCEy2p2zTp656s4U,spotify:track:2b7rt5gCEy2p2zTp656s4U,https://api.spotify.com/v1/tracks/2b7rt5gCEy2p2zTp656s4U,https://api.spotify.com/v1/audio-analysis/2b7rt5gCEy2p2zTp656s4U,182000,4,0
Playlist,Ufo361,902707,https://open.spotify.com/track/1mfMAQJWZ9K4vKOahwkYQ3,1mfMAQJWZ9K4vKOahwkYQ3,0.778,0.6709999999999999,0,-8.382,1,0.0959,0.11800000000000001,0.00072,0.114,0.423,96.98899999999999,audio_features,1mfMAQJWZ9K4vKOahwkYQ3,spotify:track:1mfMAQJWZ9K4vKOahwkYQ3,https://api.spotify.com/v1/tracks/1mfMAQJWZ9K4vKOahwkYQ3,https://api.spotify.com/v1/audio-analysis/1mfMAQJWZ9K4vKOahwkYQ3,163335,4,0
She Couldn't,Linkin Park,684536,https://open.spotify.com/track/11LguGpEjOklkNQr70nrHQ,11LguGpEjOklkNQr70nrHQ,0.664,0.7340000000000001,6,-5.848,1,0.0462,0.0614,0.725,0.126,0.8640000000000001,97.99700000000001,audio_features,11LguGpEjOklkNQr70nrHQ,spotify:track:11LguGpEjOklkNQr70nrHQ,https://api.spotify.com/v1/tracks/11LguGpEjOklkNQr70nrHQ,https://api.spotify.com/v1/audio-analysis/11LguGpEjOklkNQr70nrHQ,305847,4,0
Hard On Yourself,Charlie Puth,666520,https://open.spotify.com/track/3xvYvJAa0iUVKKsYcuDNlK,3xvYvJAa0iUVKKsYcuDNlK,0.8240000000000001,0.7829999999999999,1,-4.53,0,0.0507,0.22,0.0,0.23399999999999999,0.7879999999999999,114.02799999999999,audio_features,3xvYvJAa0iUVKKsYcuDNlK,spotify:track:3xvYvJAa0iUVKKsYcuDNlK,https://api.spotify.com/v1/tracks/3xvYvJAa0iUVKKsYcuDNlK,https://api.spotify.com/v1/audio-analysis/3xvYvJAa0iUVKKsYcuDNlK,160825,4,0
Expensive (feat. Nicki Minaj),Ty Dolla $ign,884947,https://open.spotify.com/track/0IAkpYTRomExXOUJonNMTR,0IAkpYTRomExXOUJonNMTR,0.866,0.531,9,-6.859,1,0.0703,0.0379,0.0,0.0937,0.266,99.069,audio_features,0IAkpYTRomExXOUJonNMTR,spotify:track:0IAkpYTRomExXOUJonNMTR,https://api.spotify.com/v1/tracks/0IAkpYTRomExXOUJonNMTR,https://api.spotify.com/v1/audio-analysis/0IAkpYTRomExXOUJonNMTR,135740,4,0
Drown (feat. Clinton Kane),Martin Garrix,1076384,https://open.spotify.com/track/4RVtBlHFKj51Ipvpfv5ER4,4RVtBlHFKj51Ipvpfv5ER4,0.573,0.7390000000000001,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.07700000000001,audio_features,4RVtBlHFKj51Ipvpfv5ER4,spotify:track:4RVtBlHFKj51Ipvpfv5ER4,https://api.spotify.com/v1/tracks/4RVtBlHFKj51Ipvpfv5ER4,https://api.spotify.com/v1/audio-analysis/4RVtBlHFKj51Ipvpfv5ER4,174062,4,0
Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,Tyla Yaweh,763067,https://open.spotify.com/track/4Rq2BMG5VWMhb2whSx8bf4,4Rq2BMG5VWMhb2whSx8bf4,0.504,0.597,10,-6.237,1,0.1,0.20600000000000002,0.0,0.0949,0.557,117.97399999999999,audio_features,4Rq2BMG5VWMhb2whSx8bf4,spotify:track:4Rq2BMG5VWMhb2whSx8bf4,https://api.spotify.com/v1/tracks/4Rq2BMG5VWMhb2whSx8bf4,https://api.spotify.com/v1/audio-analysis/4Rq2BMG5VWMhb2whSx8bf4,230489,4,0
Get Ugly,Lil Baby,1244351,https://open.spotify.com/track/20Yz5dzjdTCVjXte9KrJbi,20Yz5dzjdTCVjXte9KrJbi,0.6809999999999999,0.414,1,-6.944,0,0.223,0.177,0.0,0.17800000000000002,0.0734,148.03,audio_features,20Yz5dzjdTCVjXte9KrJbi,spotify:track:20Yz5dzjdTCVjXte9KrJbi,https://api.spotify.com/v1/tracks/20Yz5dzjdTCVjXte9KrJbi,https://api.spotify.com/v1/audio-analysis/20Yz5dzjdTCVjXte9KrJbi,155832,4,0
Oh My God,Alec Benjamin,801857,https://open.spotify.com/track/2U12JbtnFSYa5Av5wEcEDX,2U12JbtnFSYa5Av5wEcEDX,0.696,0.565,5,-7.237,0,0.0605,0.652,2.02e-06,0.121,0.599,156.11,audio_features,2U12JbtnFSYa5Av5wEcEDX,spotify:track:2U12JbtnFSYa5Av5wEcEDX,https://api.spotify.com/v1/tracks/2U12JbtnFSYa5Av5wEcEDX,https://api.spotify.com/v1/audio-analysis/2U12JbtnFSYa5Av5wEcEDX,187728,4,0
Stay With Me,Sam Smith,836571,https://open.spotify.com/track/5Nm9ERjJZ5oyfXZTECKmRt,5Nm9ERjJZ5oyfXZTECKmRt,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,audio_features,5Nm9ERjJZ5oyfXZTECKmRt,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,172724,4,0
Falling For You with Justin Bieber,Jaden,737170,https://open.spotify.com/track/24MWSatP5sTylISvJONhnB,24MWSatP5sTylISvJONhnB,0.69,0.541,4,-9.259,1,0.042,0.721,4.6399999999999996e-05,0.11199999999999999,0.787,130.024,audio_features,24MWSatP5sTylISvJONhnB,spotify:track:24MWSatP5sTylISvJONhnB,https://api.spotify.com/v1/tracks/24MWSatP5sTylISvJONhnB,https://api.spotify.com/v1/audio-analysis/24MWSatP5sTylISvJONhnB,222717,4,0
DAS RENNEN,RIN,938639,https://open.spotify.com/track/3qT2eKpWNq5cze7kGGORDZ,3qT2eKpWNq5cze7kGGORDZ,0.8029999999999999,0.511,1,-7.585,0,0.0496,0.223,0.0,0.358,0.24,114.007,audio_features,3qT2eKpWNq5cze7kGGORDZ,spotify:track:3qT2eKpWNq5cze7kGGORDZ,https://api.spotify.com/v1/tracks/3qT2eKpWNq5cze7kGGORDZ,https://api.spotify.com/v1/audio-analysis/3qT2eKpWNq5cze7kGGORDZ,193684,4,0
Me and My Guitar,A Boogie Wit da Hoodie,861094,https://open.spotify.com/track/6cZH4rX1KTt1aJ3Ql6Ynja,6cZH4rX1KTt1aJ3Ql6Ynja,0.644,0.5870000000000001,7,-6.736000000000001,0,0.353,0.473,0.0,0.0759,0.68,173.972,audio_features,6cZH4rX1KTt1aJ3Ql6Ynja,spotify:track:6cZH4rX1KTt1aJ3Ql6Ynja,https://api.spotify.com/v1/tracks/6cZH4rX1KTt1aJ3Ql6Ynja,https://api.spotify.com/v1/audio-analysis/6cZH4rX1KTt1aJ3Ql6Ynja,161765,4,0
Verkackt,Gzuz,874967,https://open.spotify.com/track/0C6bsQq58Ue1XfL5PKTO6D,0C6bsQq58Ue1XfL5PKTO6D,0.774,0.805,11,-5.896,0,0.302,0.0509,0.0,0.149,0.261,92.735,audio_features,0C6bsQq58Ue1XfL5PKTO6D,spotify:track:0C6bsQq58Ue1XfL5PKTO6D,https://api.spotify.com/v1/tracks/0C6bsQq58Ue1XfL5PKTO6D,https://api.spotify.com/v1/audio-analysis/0C6bsQq58Ue1XfL5PKTO6D,136974,4,0
