danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Label
0.52,0.94,8,-5.96,0,0.04,0.02,0,0.29,0.71,139.14,227800,4,0
0.47,0.9,8,-6.41,0,0.06,0.15,0,0.34,0.42,95.83,214960,4,0
0.53,0.98,8,-5.44,1,0.11,0,0,0.07,0.46,141.17,210227,4,0
0.77,0.69,8,-5.07,1,0.07,0.02,0,0.11,0.79,121.9,175327,4,0
0.5,0.72,0,-4.45,1,0.03,0.06,0,0.27,0.23,151.81,229107,4,0
0.5,0.58,8,-4.53,1,0.02,0.37,0,0.08,0.6,84.97,244507,4,0
0.68,0.73,11,-7.26,0,0.1,0.08,0.17,0.11,0.62,127.94,138813,4,0
0.74,0.71,4,-4.84,0,0.3,0.26,0,0.16,0.54,80.09,171147,4,0
0.27,0.83,7,-5.17,1,0.1,0,0,0.16,0.35,199.89,165967,4,0
0.88,0.49,2,-8.76,1,0.13,0.02,0.61,0.11,0.29,148.02,183267,4,0
0.56,0.72,3,-7.13,0,0.11,0.18,0.01,0.2,0.45,139.99,316440,4,0
0.86,0.76,9,-2.34,0,0.04,0.29,0,0.07,0.76,139.99,230027,4,0
0.85,0.62,2,-7.62,1,0.21,0.2,0,0.23,0.28,122,160667,4,0
0.78,0.89,6,-6.68,0,0.05,0.59,0,0.1,0.94,172.01,203076,4,0
0.64,0.67,6,-5.77,0,0.05,0.32,0,0.12,0.23,156.08,175067,4,0
0.71,0.86,5,-4.61,0,0.04,0.05,0,0.09,0.81,95.05,206200,4,0
0.79,0.49,8,-9.08,0,0.11,0.32,0.04,0.1,0.4,98.97,206720,4,0
0.89,0.79,2,-4.7,1,0.11,0.02,0,0.04,0.58,105.02,250373,4,0
0.74,0.77,0,-6.38,1,0.03,0.09,0,0.51,0.61,127.96,289133,4,0
0.68,0.77,5,-5.75,1,0.15,0.02,0,0.11,0.43,119.96,199008,4,0
0.56,0.81,8,-4.75,0,0.05,0,0,0.16,0.51,87.5,172235,4,0
0.5,0.76,2,-8.1,1,0.04,0.01,0.01,0.16,0.06,115.98,267117,4,0
0.85,0.45,7,-12.24,0,0.54,0.29,0.02,0.11,0.36,160.07,182533,4,0
0.82,0.7,10,-8.26,0,0.09,0.18,0.16,0.14,0.15,100.51,154694,4,0
0.46,0.73,6,-6.62,0,0.07,0.02,0,0.11,0.46,165.95,190143,3,0
0.57,0.6,1,-9.93,0,0.09,0.27,0,0.14,0.18,179.64,181772,4,0
0.72,0.44,6,-8.05,1,0.04,0.69,0,0.08,0.25,115.01,202072,4,0
0.7,0.54,4,-6.5,1,0.07,0.25,0,0.57,0.59,82.96,203893,4,0
0.81,0.55,1,-8.71,1,0.25,0.04,0.01,0.11,0.42,145.05,191427,4,0
0.72,0.58,8,-4.64,1,0.08,0.08,0,0.12,0.49,183.93,151594,4,0
0.68,0.58,6,-7.76,0,0.03,0.22,0,0.12,0.22,124.04,248360,4,0
0.54,0.77,10,-5.95,0,0.03,0,0,0.11,0.55,77.22,228133,4,0
0.66,0.7,11,-4.42,1,0.05,0.04,0,0.06,0.8,86.7,187427,4,0
0.52,0.74,11,-7.19,1,0.07,0.56,0,0.95,0.78,138.1,177068,4,0
0.68,0.69,10,-9.44,1,0.05,0.38,0.74,0.1,0.64,173.1,166883,4,0
0.72,0.37,1,-9.12,0,0.19,0.47,0.06,0.1,0.36,150.08,182400,4,0
0.83,0.74,8,-4.3,0,0.05,0.04,0.47,0.09,0.82,95,142547,4,0
0.7,0.6,4,-4.57,1,0.05,0.5,0,0.25,0.35,127.71,215979,4,0
0.83,0.55,0,-8.19,0,0.03,0.56,0.69,0.12,0.38,127.99,131719,4,0
0.68,0.42,0,-11.39,0,0.1,0.9,0.03,0.14,0.59,159.87,89917,4,0
0.69,0.77,7,-4.58,0,0.04,0.03,0,0.5,0.34,90.02,143901,4,0
0.47,0.51,0,-6.24,1,0.04,0.2,0,0.09,0.34,146.14,229692,3,0
0.73,0.79,4,-5.26,0,0.07,0.09,0,0.32,0.39,92.97,186693,4,0
0.57,0.67,1,-4.51,1,0.06,0.04,0,0.36,0.15,117.58,137544,5,0
0.67,0.5,4,-13.12,1,0.06,0.34,0,0.19,0.86,87.04,214880,4,0
0.89,0.56,10,-9.29,0,0.23,0,0,0.31,0.33,120.03,129320,4,0
0.71,0.22,7,-11.72,1,0.03,0.79,0,0.21,0.56,110.1,219640,4,0
0.51,0.75,0,-6.03,1,0.05,0.14,0,0.09,0.34,147.89,201693,4,0
0.56,0.58,4,-9.32,0,0.2,0.02,0,0.37,0.31,129.99,202360,4,0
0.63,0.93,4,-2.56,1,0.06,0.02,0,0.32,0.91,89.99,182960,4,0
0.77,0.51,1,-6.23,0,0.16,0.23,0,0.15,0.57,134.94,164321,4,0
0.25,0.39,0,-9.89,0,0.04,0.42,0,0.09,0.15,115.23,190173,3,0
0.56,0.92,1,-3.15,0,0.08,0.03,0,0.03,0.85,142.98,199720,4,0
0.8,0.91,0,-2.23,1,0.09,0.02,0.21,0.13,0.8,164.08,182093,4,0
0.17,0.05,3,-18.46,1,0.05,0.67,0.2,0.42,0.03,116.71,179387,4,0
0.43,0.87,6,-2.01,0,0.09,0.01,0,0.23,0.57,156.13,176320,4,0
0.72,0.65,2,-11.29,1,0.11,0.04,0.02,0.08,0.48,100.08,212107,4,0
0.62,0.54,10,-9.31,1,0.04,0.01,0.02,0.58,0.31,85.98,367293,4,0
0.64,0.68,6,-5.36,1,0.03,0.04,0,0.17,0.68,118.06,177973,4,0
0.69,0.52,5,-9.72,1,0.16,0.2,0,0.49,0.41,164.05,392187,4,0
0.71,0.72,2,-3.81,1,0.03,0,0,0.08,0.66,127,197600,4,0
0.67,0.52,8,-7.75,1,0.04,0.86,0,0.12,0.37,120,226600,4,0
0.57,0.33,1,-6.83,1,0.03,0.22,0,0.1,0.36,130.99,237933,4,0
0.65,0.88,1,-2.99,1,0.05,0.02,0,0.08,0.49,118.49,200107,4,0
0.66,0.84,2,-2.06,1,0.05,0.06,0,0.1,0.94,126.02,200187,4,0
0.78,0.83,1,-3.63,1,0.28,0.04,0,0.08,0.96,153.6,88667,4,0
0.53,0.84,1,-4.85,1,0.46,0.43,0,0.13,0.5,87.42,251893,4,0
0.73,0.5,5,-10.39,0,0.18,0.09,0,0.1,0.5,130.06,210462,4,0
0.81,0.68,6,-3.58,0,0.27,0.28,0,0.24,0.86,85.01,274060,4,0
0.65,0.64,7,-5.52,1,0.04,0.01,0,0.11,0.51,184.02,180348,4,0
0.72,0.28,1,-7.13,1,0.04,0.63,0,0.11,0.31,131.94,171827,4,0
0.81,0.55,1,-6.85,1,0.05,0.08,0,0.1,0.27,109.99,173227,4,0
0.61,0.55,7,-8.23,1,0.17,0.03,0,0.2,0.16,160,240297,4,0
0.88,0.53,10,-8.54,0,0.23,0.11,0.48,0.08,0.17,109.09,180950,4,0
0.81,0.68,4,-4.88,1,0.22,0.05,0,0.11,0.07,143.99,146009,4,0
0.82,0.51,1,-7.34,0,0.09,0.48,0.01,0.11,0.63,130.01,152013,4,0
0.67,0.79,2,-4.6,1,0.23,0.16,0,0.85,0.91,95.8,154956,4,0
0.84,0.62,1,-4.88,1,0.08,0.04,0,0.14,0.73,108.98,152436,4,0
0.88,0.52,7,-5.98,0,0.05,0.15,0,0.13,0.81,129.96,120000,4,0
0.79,0.87,7,-4.94,1,0.04,0.04,0,0.23,0.63,122.01,172942,4,0
0.65,0.55,11,-10.68,0,0.05,0.38,0,0.11,0.04,137.09,268947,4,0
0.82,0.87,7,-3.86,0,0.22,0.15,0,0.09,0.83,94.01,180000,4,0
0.66,0.87,5,-4.03,1,0.03,0.01,0,0.58,0.35,93,200645,4,0
0.83,0.52,0,-4.43,1,0.05,0.02,0,0.66,0.89,129.96,187141,4,0
0.62,0.79,9,-5.22,0,0.17,0.14,0,0.46,0.68,164.06,265191,4,0
0.71,0.64,5,-5.34,0,0.43,0.34,0,0.14,0.96,139.95,225440,4,0
0.71,0.63,9,-5.1,1,0.03,0.29,0,0.81,0.4,93.05,170877,4,0
0.79,0.85,1,-6.12,1,0.39,0.37,0,0.12,0.83,93.94,174901,4,0
0.65,0.45,7,-5.4,0,0.04,0.31,0,0.11,0.04,111.74,168183,4,0
0.97,0.6,4,-6.31,0,0.12,0.09,0,0.11,0.9,126.99,188118,4,0
0.78,0.76,2,-6.61,1,0.21,0.24,0,0.3,0.52,147.97,200773,4,0
0.57,0.79,1,-3.75,1,0.11,0.42,0,0.1,0.61,119.54,167810,4,0
0.55,0.8,8,-3.94,1,0.04,0.12,0,0.63,0.46,115.06,160120,4,0
0.7,0.71,10,-5.91,1,0.52,0.29,0,0.09,0.6,86.91,173353,4,0
0.75,0.66,11,-6.83,0,0.2,0.06,0,0.11,0.41,138,201333,4,0
0.52,0.39,8,-9.73,0,0.13,0.58,0,0.11,0.16,104.11,315640,4,0
0.66,0.59,7,-7.81,0,0.24,0.21,0,0.22,0.59,88.5,179813,5,0
0.39,0.77,1,-4.77,1,0.26,0.04,0,0.12,0.33,90.15,183567,4,0
0.46,0.91,6,-4.75,0,0.33,0.13,0,0.48,0.62,87.41,333778,4,0
0.6,0.66,3,-5.8,1,0.05,0.23,0,0.12,0.29,121.07,245493,4,0
0.87,0.72,3,-7.83,0,0.15,0.2,0,0.14,0.38,150.96,102960,4,0
0.88,0.52,4,-8.92,1,0.31,0.01,0,0.15,0.79,115.08,168107,4,0
0.83,0.53,9,-9.22,1,0.18,0.14,0,0.1,0.32,157,183839,4,0
0.8,0.62,8,-7.08,0,0.23,0.41,0.02,0.11,0.24,120.03,164000,4,0
0.47,0.49,4,-7.6,0,0.07,0.49,0,0.13,0.46,127.3,176733,4,0
0.82,0.61,1,-7.6,1,0.07,0.11,0,0.11,0.35,139.96,177990,4,0
0.61,0.88,1,-3.75,1,0.14,0.26,0,0.2,0.91,176.03,211467,4,0
0.54,0.77,4,-6.25,1,0.03,0.06,0,0.17,0.38,129.97,215747,4,0
0.78,0.73,1,-6.12,0,0.08,0.02,0,0.1,0.22,119.97,152263,4,0
0.67,0.78,7,-6.5,1,0.05,0.01,0,0.53,0.62,95.01,214307,4,0
0.71,0.85,10,-3.3,0,0.22,0.22,0,0.42,0.72,172.09,445747,4,0
0.63,0.85,9,-4.84,0,0.31,0.14,0,0.38,0.27,91.88,231352,4,0
0.46,0.78,7,-4.84,1,0.03,0.2,0,0.05,0.67,184.09,219520,4,0
0.83,0.66,5,-7.46,1,0.13,0.08,0,0.35,0.14,89.99,179067,4,0
0.47,0.66,6,-6.28,1,0.02,0.05,0,0.07,0.29,75,224973,4,0
0.65,0.78,7,-4.72,1,0.12,0.03,0,0.3,0.5,89.98,203333,4,0
0.62,0.74,2,-3.94,1,0.03,0.15,0,0.08,0.3,118.99,236253,4,0
0.6,0.72,6,-4.93,0,0.16,0.11,0,0.17,0.46,149.88,195268,4,0
0.69,0.76,5,-5.23,0,0.11,0.57,0,0.11,0.56,84.03,189686,4,0
0.72,0.6,7,-8.58,0,0.05,0.64,0.01,0.12,0.78,139.95,208040,4,0
0.59,0.75,5,-5.67,1,0.05,0.01,0.11,0.31,0.65,164.96,309053,4,0
0.52,0.58,1,-9.31,1,0.04,0,0.04,0.23,0.04,131.91,222307,4,0
0.74,0.74,1,-6.2,1,0.11,0.09,0,0.21,0.4,107.03,131274,4,0
0.83,0.78,4,-5.46,0,0.06,0.06,0,0.12,0.55,120.01,164000,4,0
0.62,0.87,5,-3.07,0,0.04,0.04,0,0.08,0.87,97.96,237800,4,0
0.72,0.54,1,-7.58,1,0.05,0.05,0,0.14,0.37,74.98,136462,4,0
0.84,0.48,8,-8.61,0,0.37,0.27,0,0.1,0.44,143.01,169532,4,0
0.57,0.57,6,-6.08,0,0.38,0.04,0,0.11,0.3,92.47,214825,5,0
0.8,0.6,1,-4.72,1,0.05,0,0,0.16,0.13,120.03,280666,4,0
0.67,0.65,1,-6.95,0,0.1,0.06,0,0.11,0.55,134.62,164000,4,0
0.44,0.32,8,-8.19,1,0.04,0.61,0,0.15,0.45,190.06,170587,3,0
0.69,0.53,11,-5.51,1,0.03,0.44,0,0.1,0.16,106.96,205687,4,0
0.71,0.61,3,-7.68,0,0.17,0.19,0,0.13,0.78,140.21,123480,4,0
0.59,0.56,0,-7.06,0,0.05,0.07,0,0.14,0.14,113,242253,4,0
0.87,0.56,11,-6.96,0,0.11,0.19,0,0.09,0.31,127.95,161668,4,0
0.83,0.92,4,-2.3,1,0.04,0.12,0,0.23,0.97,121.98,208383,4,0
0.61,0.82,4,-2.78,1,0.03,0.01,0,0.11,0.79,94.98,214933,4,0
0.5,0.62,7,-4.81,1,0.03,0.47,0,0.07,0.76,160,210440,4,0
0.68,0.8,2,-5.88,1,0.06,0.39,0,0.38,0.62,80.95,221853,4,0
0.83,0.73,1,-5.32,1,0.09,0.09,0,0.26,0.68,95,163228,4,0
0.79,0.77,8,-7.61,1,0.03,0.03,0,0.07,0.89,120,206120,4,0
0.95,0.72,6,-4.47,1,0.3,0.04,0,0.1,0.69,134.03,174367,4,0
0.64,0.81,9,-6.73,1,0.24,0.09,0,0.64,0.71,158.07,221386,4,0
0.86,0.65,8,-6.3,1,0.33,0,0,0.12,0.45,88.02,128072,4,0
0.58,0.49,2,-8.21,1,0.46,0,0,0.09,0.31,80.32,182000,4,0
0.78,0.67,0,-8.38,1,0.1,0.12,0,0.11,0.42,96.99,163335,4,0
0.66,0.73,6,-5.85,1,0.05,0.06,0.73,0.13,0.86,98,305847,4,0
0.82,0.78,1,-4.53,0,0.05,0.22,0,0.23,0.79,114.03,160825,4,0
0.87,0.53,9,-6.86,1,0.07,0.04,0,0.09,0.27,99.07,135740,4,0
0.57,0.74,9,-5.46,1,0.06,0.21,0,0.18,0.36,120.08,174062,4,0
0.5,0.6,10,-6.24,1,0.1,0.21,0,0.09,0.56,117.97,230489,4,0
0.68,0.41,1,-6.94,0,0.22,0.18,0,0.18,0.07,148.03,155832,4,0
0.7,0.57,5,-7.24,0,0.06,0.65,0,0.12,0.6,156.11,187728,4,0
0.42,0.42,0,-6.44,1,0.04,0.59,0,0.11,0.18,84.09,172724,4,0
0.69,0.54,4,-9.26,1,0.04,0.72,0,0.11,0.79,130.02,222717,4,0
0.8,0.51,1,-7.59,0,0.05,0.22,0,0.36,0.24,114.01,193684,4,0
0.64,0.59,7,-6.74,0,0.35,0.47,0,0.08,0.68,173.97,161765,4,0
0.77,0.81,11,-5.9,0,0.3,0.05,0,0.15,0.26,92.74,136974,4,0
0.73,0.66,0,-5.47,1,0.03,0,0.35,0.13,0.66,118.02,239267,4,0
0.39,0.65,2,-5.58,1,0.04,0.12,0,0.08,0.11,163.86,301787,4,0
0.4,0.46,7,-6.36,0,0.09,0.81,0,0.11,0.38,82.53,235785,4,0
0.65,0.5,11,-6.77,0,0.11,0.85,0,0.33,0.63,81.85,170075,4,0
0.85,0.88,1,-4.95,1,0.18,0.08,0,0.14,0.92,139.98,199105,4,0
0.77,0.73,3,-5.39,0,0.05,0.24,0,0.22,0.84,76.98,177040,4,0
0.73,0.65,7,-6.14,0,0.05,0.1,0,0.22,0.37,138.05,153597,4,0
0.77,0.74,5,-5.45,0,0.16,0,0,0.56,0.35,148.95,186843,4,0
0.71,0.75,8,-5.21,0,0.28,0.31,0,0.18,0.49,80.03,197861,4,0
0.7,0.7,6,-6.12,0,0.06,0.05,0,0.41,0.73,139.93,180000,4,0
0.57,0.54,1,-6.14,1,0.08,0.55,0,0.07,0.66,173.7,209833,4,0
0.74,0.73,11,-4.36,0,0.31,0.09,0,0.13,0.55,174.02,183143,4,0
0.61,0.52,8,-8.26,1,0.04,0.68,0,0.08,0.73,203.79,250053,4,0
0.9,0.85,0,-4.88,1,0.22,0.03,0,0.2,0.85,129.97,188607,4,0
0.81,0.81,1,-7.18,1,0.16,0.14,0,0.07,0.69,95.04,189545,4,0
0.78,0.82,5,-4.94,0,0.06,0.09,0,0.31,0.65,120.06,174848,4,0
0.9,0.85,7,-6.39,1,0.36,0.04,0,0.08,0.56,120.13,162791,5,0
0.62,0.67,4,-2.12,0,0.27,0.08,0,0.12,0.15,76.51,201616,4,0
0.82,0.51,10,-6.26,0,0.39,0.38,0,0.11,0.18,123.03,203438,4,0
0.84,0.59,0,-9.09,1,0.14,0.25,0.03,0.17,0.58,76.01,179844,4,0
0.63,0.71,4,-4.86,0,0.16,0.28,0,0.16,0.45,86.63,167827,4,0
0.54,0.64,5,-4.71,0,0.29,0.43,0,0.17,0.33,178.13,181744,4,0
0.62,0.8,0,-5.57,1,0.04,0.01,0.1,0.55,0.63,99,326840,4,0
0.66,0.58,9,-5.71,0,0.05,0.31,0,0.11,0.55,145.87,209213,4,0
0.37,0.61,7,-5.65,1,0.03,0.05,0,0.28,0.1,153.98,366067,4,0
0.75,0.56,1,-6.28,1,0.33,0.01,0.03,0.13,0.54,192.04,197004,4,0
0.74,0.79,1,-10.04,1,0.27,0.07,0,0.12,0.36,92.01,206013,4,0
0.95,0.65,1,-7.07,1,0.15,0,0,0.14,0.8,129.01,96563,4,0
0.75,0.86,0,-6.89,1,0.07,0.03,0.01,0.18,0.63,124.97,176266,4,0
0.43,0.41,10,-4.75,1,0.04,0.12,0,0.16,0.05,132.2,185884,4,0
0.43,0.7,2,-3.68,1,0.23,0.52,0,0.13,0.44,45.78,165009,3,0
0.68,0.48,3,-9.05,1,0.06,0.21,0,0.28,0.49,80.01,184557,4,0
0.84,0.61,8,-5.16,0,0.05,0.23,0,0.1,0.6,127.96,143825,4,0
0.85,0.75,9,-3.74,1,0.28,0.25,0,0.17,0.7,150.01,161325,4,0
0.72,0.6,10,-4.47,1,0.08,0.38,0,0.14,0.44,77.05,134853,4,0
0.77,0.7,10,-5.18,0,0.07,0.1,0,0.15,0.92,160.06,155721,4,0
0.68,0.5,8,-5.93,1,0.04,0.21,0,0.09,0.38,113.99,235532,4,0
0.67,0.75,5,-6.53,0,0.08,0.04,0,0.08,0.7,146.89,191129,4,0
0.87,0.66,7,-6.48,0,0.09,0.59,0,0.25,0.56,134.02,179372,4,0
0.84,0.53,7,-7.48,1,0.05,0.32,0,0.28,0.29,97.97,170536,4,0
0.77,0.51,8,-7.16,0,0.08,0.43,0,0.1,0.51,142.05,122813,4,0
0.48,0.68,4,-6.78,0,0.26,0.45,0,0.15,0.29,81.19,148676,5,0
0.65,0.64,9,-6.2,1,0.04,0.08,0,0.51,0.58,140.12,145222,4,0
0.6,0.88,1,-5.41,1,0.04,0.06,0.46,0.28,0.49,114.01,324013,4,0
0.68,0.5,6,-7.31,0,0.49,0.02,0,0.16,0.39,132.42,205160,4,0
0.87,0.66,7,-9.24,1,0.27,0.03,0,0.13,0.39,110.02,227240,4,0
0.82,0.75,8,-3.91,1,0.39,0.01,0,0.13,0.6,159.07,175128,4,0
0.38,0.83,10,-4.56,1,0.06,0.02,0,0.4,0.51,165.94,194707,4,0
0.38,0.3,9,-9.9,1,0.03,0.68,0,0.2,0.3,83.83,149653,3,0
0.64,0.44,9,-6.96,1,0.04,0.69,0,0.12,0.75,147.58,165120,4,0
0.48,0.48,5,-8.99,0,0.28,0.12,0,0.1,0.14,181.95,252992,3,0
0.8,0.73,8,-3.72,1,0.38,0.19,0,0.11,0.54,105.67,138409,4,0
0.63,0.8,6,-4.18,1,0.04,0.22,0,0.25,0.49,123.15,220293,4,0
0.69,0.59,2,-6.38,1,0.22,0.2,0,0.28,0.25,178.83,225266,4,0
0.77,0.62,7,-4.67,1,0.1,0,0,0.1,0.28,129.97,178013,4,0
0.77,0.64,5,-5.23,1,0.1,0.22,0,0.08,0.54,169.99,192452,4,0
0.58,0.62,0,-4.28,1,0.26,0.47,0,0.18,0.32,136.97,194640,4,0
0.47,0.61,1,-4.8,0,0.45,0.07,0,0.41,0.41,79.48,177867,4,0
0.63,0.57,0,-3.9,1,0.06,0.01,0,0.08,0.47,119.89,235947,4,0
0.75,0.66,7,-3.06,1,0.04,0.17,0,0.11,0.44,107.01,184732,4,0
0.58,0.51,2,-9.48,1,0.03,0.01,0,0.06,0.61,147.13,391376,4,0
0.7,0.59,5,-6.15,0,0.08,0.34,0,0.12,0.48,153.85,114893,4,0
0.79,0.94,8,-2.44,0,0.03,0.37,0,0.96,0.83,134.01,237517,4,0
0.71,0.76,1,-4.19,0,0.29,0.27,0,0.37,0.72,174.01,218587,4,0
0.74,0.86,8,-2.65,0,0.06,0.11,0,0.06,0.66,93.99,193227,4,0
0.69,0.76,11,-2.99,1,0.22,0.28,0,0.1,0.37,192.09,185195,4,0
0.88,0.69,6,-4.03,1,0.12,0.39,0,0.05,0.75,97.96,161627,4,0
0.7,0.62,8,-8.08,0,0.05,0.09,0,0.11,0.62,150.03,194900,4,0
0.67,0.71,1,-7.54,1,0.05,0,0,0.1,0.67,93.99,157220,4,0
0.82,0.58,5,-5.95,1,0.09,0.11,0,0.11,0.62,100.09,223000,4,0
0.88,0.66,2,-6.48,0,0.43,0.06,0,0.13,0.84,75.45,163320,4,0
0.74,0.5,11,-6.68,0,0.05,0.02,0,0.32,0.65,98.02,207039,4,0
0.7,0.45,1,-6.76,0,0.15,0.12,0,0.16,0.14,92.93,260640,4,0
0.72,0.42,7,-8.41,0,0.05,0.76,0,0.1,0.33,90,186459,4,0
0.93,0.55,0,-7.79,0,0.33,0.04,0,0.09,0.7,95,176640,4,0
0.32,0.41,10,-8.53,0,0.04,0.85,0,0.14,0.27,145.1,194848,5,0
0.87,0.51,3,-5.35,0,0.07,0.57,0,0.07,0.87,110.95,148776,4,0
0.85,0.63,7,-8.21,0,0.22,0.19,0,0.08,0.55,111.98,279907,4,0
0.73,0.79,0,-2.33,1,0.2,0.07,0,0.06,0.76,175.99,287773,4,0
0.66,0.5,9,-5.5,1,0.34,0.13,0,0.13,0.4,175.9,161748,4,0
0.68,0.87,6,-1.94,1,0.06,0.18,0,0.22,0.92,174,143448,4,0
0.78,0.71,10,-4.84,1,0.28,0.22,0,0.09,0.68,95.69,175733,4,0
0.83,0.57,2,-9.26,1,0.04,0.25,0,0.22,0.48,121.06,189145,4,0
0.83,0.77,11,-4.22,0,0.05,0.32,0,0.14,0.76,126.9,238200,4,0
0.78,0.52,4,-8.98,0,0.21,0.02,0,0.16,0.21,97.99,200187,4,0
0.74,0.71,3,-3.92,0,0.09,0.05,0,0.08,0.83,170,258600,4,0
0.75,0.65,10,-6.45,0,0.08,0.48,0,0.13,0.73,139.95,123560,4,0
0.84,0.36,8,-11.71,1,0.28,0.15,0,0.27,0.46,123.98,213594,4,0
0.74,0.83,11,-4.71,1,0.04,0.01,0,0.09,0.52,124.05,208474,4,0
0.73,0.54,0,-5.2,1,0.05,0.26,0,0.14,0.64,90.02,227234,3,0
0.8,0.5,0,-5.88,1,0.07,0.11,0,0.06,0.87,94.01,183000,4,0
0.59,0.8,4,-5.24,1,0.08,0.12,0,0.14,0.38,142.05,191840,4,0
0.9,0.4,0,-8.58,1,0.13,0.05,0,0.06,0.35,135.98,197573,4,0
0.59,0.84,4,-4.35,0,0.03,0.01,0,0.4,0.39,109.03,158805,4,0
0.38,0.43,0,-6.59,0,0.03,0.09,0,0.09,0.13,77.6,177323,3,0
0.8,0.89,8,-4.13,1,0.07,0.04,0.01,0.29,0.46,126.04,169998,4,0
0.78,0.76,1,-3.29,1,0.23,0.46,0,0.14,0.58,91.95,201040,4,0
0.73,0.64,0,-4.12,1,0.13,0.09,0,0.14,0.55,174.1,204907,4,0
0.72,0.62,4,-3.05,0,0.11,0.11,0,0.12,0.41,158.09,173325,4,0
0.74,0.75,0,-4.9,1,0.05,0.18,0,0.11,0.9,94.95,217253,4,0
0.72,0.64,7,-6.59,1,0.08,0.13,0,0.09,0.39,112.89,198635,4,0
0.93,0.7,0,-5.6,0,0.09,0.14,0,0.35,0.8,120.01,132024,4,0
0.49,0.79,8,-3.69,1,0.04,0.01,0,0.19,0.06,150.01,270715,4,0
0.75,0.69,1,-2.97,0,0.3,0.1,0,0.09,0.74,175.99,189567,4,0
0.64,0.69,1,-4.06,0,0.04,0.01,0,0.13,0.43,129.86,162399,4,0
0.6,0.38,11,-6.21,1,0.04,0.73,0,0.08,0.52,73.88,194853,4,0
0.72,0.61,1,-3.54,1,0.12,0.14,0,0.08,0.81,165.88,182709,4,0
0.65,0.95,5,-2.63,1,0.1,0.01,0.92,0.44,0.33,126.09,198095,4,0
0.88,0.81,1,-3.16,0,0.18,0.03,0,0.21,0.81,119.01,232065,4,0
0.76,0.63,11,-5.85,1,0.05,0.05,0,0.11,0.2,140.96,190557,4,0
0.63,0.69,5,-8.05,1,0.04,0.01,0.33,0.6,0.45,162.95,167916,4,0
0.82,0.63,0,-2.79,1,0.08,0.24,0,0.05,0.68,171.97,197721,4,0
0.48,0.63,5,-6.92,1,0.1,0.7,0.02,0.21,0.07,126.58,214558,3,0
0.38,0.46,9,-6.2,1,0.03,0.63,0,0.39,0.23,75.36,223270,4,0
0.81,0.51,2,-6.38,1,0.17,0.22,0.03,0.08,0.35,92.05,161188,4,0
0.84,0.84,11,-2.47,0,0.07,0.08,0,0.05,0.65,94.02,205933,4,0
0.73,0.84,9,-2.44,1,0.05,0.3,0,0.06,0.93,146,179339,4,0
0.79,0.55,0,-6.57,1,0.04,0.28,0,0.12,0.14,128.05,150043,4,0
0.87,0.44,7,-8.94,1,0.07,0.18,0,0.07,0.7,129.04,223258,4,0
0.66,0.67,8,-2.2,1,0.04,0.19,0,0.09,0.41,139.99,210560,4,0
0.7,0.57,10,-8.88,1,0.17,0.13,0,0.16,0.38,100.03,192172,4,0
0.78,0.55,1,-7.26,0,0.09,0.04,0,0.19,0.47,111.98,170498,4,0
0.67,0.89,5,-3,0,0.06,0.3,0,0.74,0.48,95.93,159011,4,0
0.67,0.68,1,-5.94,1,0.05,0.63,0,0.92,0.7,108.14,187986,4,0
0.75,0.45,7,-8.54,1,0.09,0.04,0,0.17,0.34,96,232853,4,0
0.7,0.4,4,-10.18,0,0.12,0.11,0.02,0.22,0.12,129,206361,4,0
0.52,0.48,3,-7.46,1,0.03,0.54,0.01,0.19,0.28,88.96,209274,4,0
0.56,0.49,2,-6.41,0,0.03,0.06,0,0.1,0.11,153.13,244874,4,0
0.75,0.52,8,-5.6,1,0.03,0.41,0,0.11,0.66,95.01,244960,4,0
0.75,0.45,7,-9.21,1,0.11,0.03,0,0.55,0.36,77.17,198973,4,0
0.62,0.64,11,-6.77,0,0.03,0.05,0,0.16,0.45,103.02,247160,4,0
0.74,0.79,7,-4.38,0,0.16,0.67,0,0.07,0.46,169,203093,4,0
0.61,0.65,1,-6.97,1,0.06,0.15,0,0.11,0.36,122.98,215361,4,0
0.73,0.44,8,-8.92,0,0.37,0.28,0.14,0.18,0.57,185.04,168840,4,0
0.58,0.78,10,-6.99,0,0.19,0.11,0,0.11,0.31,190.05,263306,4,0
0.5,0.8,1,-2.67,0,0.05,0.09,0,0.15,0.27,139.92,229573,4,0
0.82,0.85,8,-5.31,1,0.18,0.02,0,0.12,0.9,95.11,210329,4,0
0.69,0.47,10,-8.74,0,0.06,0.57,0,0.1,0.38,143.78,179917,4,0
0.69,0.8,6,-4.16,1,0.06,0.48,0,0.11,0.52,93.06,212312,4,0
0.89,0.86,11,-3.01,1,0.08,0.29,0,0.08,0.78,112.95,201000,4,0
0.72,0.53,7,-7.36,1,0.12,0.07,0,0.22,0.34,71.99,386907,4,0
0.78,0.48,7,-10.65,1,0.54,0.15,0,0.1,0.53,176.03,163798,4,0
0.49,0.74,6,-4.97,1,0.09,0.16,0,0.61,0.52,73.78,181688,4,0
0.68,0.68,8,-6.44,0,0.03,0.16,0,0.27,0.64,120.02,178000,4,0
0.56,0.39,9,-4.96,1,0.06,0.82,0,0.13,0.71,163.92,193700,4,0
